migration_year,current_state,prev_state,migration
2016,Iowa,Kansas,1871
2016,Iowa,Kentucky,1255
2016,Iowa,Louisiana,573
2016,Iowa,Maine,410
2016,Iowa,Maryland,538
2016,Iowa,Massachusetts,170
2016,Iowa,Michigan,944
2016,Iowa,Minnesota,7633
2016,Iowa,Mississippi,594
2016,Iowa,Missouri,6509
2016,Iowa,Montana,301
2016,Iowa,Nebraska,6812
2016,Iowa,Nevada,702
2016,Iowa,New Hampshire,77
2016,Iowa,New Jersey,1028
2016,Iowa,New Mexico,412
2016,Iowa,New York,807
2016,Iowa,North Carolina,1755
2016,Iowa,North Dakota,1008
2016,Iowa,Ohio,1261
2016,Iowa,Oklahoma,754
2016,Iowa,Oregon,16
2016,Iowa,Pennsylvania,710
2016,Iowa,Rhode Island,25
2016,Iowa,South Carolina,138
2016,Iowa,South Dakota,1192
2016,Iowa,Tennessee,1256
2016,Iowa,Texas,3437
2016,Iowa,Utah,496
2016,Iowa,Vermont,137
2016,Iowa,Virginia,663
2016,Iowa,Washington,1662
2016,Iowa,West Virginia,203
2016,Iowa,Wisconsin,3848
2016,Iowa,Wyoming,171
2016,Kansas,Alabama,879
2016,Kansas,Alaska,291
2016,Kansas,Arizona,2664
2016,Kansas,Arkansas,1526
2016,Kansas,California,4526
2016,Kansas,Colorado,5355
2016,Kansas,Connecticut,0
2016,Kansas,Delaware,0
2016,Kansas,District of Columbia ,94
2016,Kansas,Florida,2944
2016,Kansas,Georgia,2403
2016,Kansas,Hawaii,245
2016,Kansas,Idaho,97
2016,Kansas,Illinois,2545
2016,Kansas,Indiana,735
2016,Kansas,Iowa,2467
2016,Kansas,Kansas,N/A
2016,Kansas,Kentucky,525
2016,Kansas,Louisiana,402
2016,Kansas,Maine,0
2016,Kansas,Maryland,672
2016,Kansas,Massachusetts,1237
2016,Kansas,Michigan,152
2016,Kansas,Minnesota,1192
2016,Kansas,Mississippi,251
2016,Kansas,Missouri,22577
2016,Kansas,Montana,683
2016,Kansas,Nebraska,2821
2016,Kansas,Nevada,247
2016,Kansas,New Hampshire,0
2016,Kansas,New Jersey,900
2016,Kansas,New Mexico,401
2016,Kansas,New York,2807
2016,Kansas,North Carolina,1625
2016,Kansas,North Dakota,373
2016,Kansas,Ohio,735
2016,Kansas,Oklahoma,5607
2016,Kansas,Oregon,570
2016,Kansas,Pennsylvania,465
2016,Kansas,Rhode Island,384
2016,Kansas,South Carolina,176
2016,Kansas,South Dakota,584
2016,Kansas,Tennessee,1754
2016,Kansas,Texas,10102
2016,Kansas,Utah,845
2016,Kansas,Vermont,71
2016,Kansas,Virginia,1812
2016,Kansas,Washington,1885
